,id,Machine Failure Pred,Machine Failure Prob
171,136600,0,0.002062366449296838
172,136601,0,0.004633649016505291
173,136602,0,0.006658728446312259
174,136603,0,0.0027742577431581835
175,136604,0,0.0012160373689929307
176,136605,0,0.006258255219364568
177,136606,0,0.002530628527783347
178,136607,0,0.0035272574624968397
179,136608,0,0.00288413544978401
180,136609,0,0.005083802114457184
181,136610,0,0.005088909316622455
182,136611,0,0.0012469547362599705
183,136612,0,0.0021198200919757813
184,136613,0,0.0030397430239426522
185,136614,0,0.0009743401208750512
186,136615,0,0.0008137202407003307
187,136616,0,0.0015282417577936573
188,136617,0,0.009614001010039052
189,136618,0,0.0018498549925995175
190,136619,0,0.001831706907019759
191,136620,0,0.0017649199783232748
192,136621,0,0.0026462746000435397
193,136622,0,0.0016915528310997075
194,136623,0,0.0010881396239795578
195,136624,0,0.0016529230670574166
196,136625,0,0.0039225711412290915
197,136626,0,0.0004220330177449992
198,136627,0,0.0035390576371483635
199,136628,0,0.0029806098107855524
200,136629,0,0.0004898507977977521
201,136630,0,0.001234577339834007
202,136631,0,0.006573827334235099
203,136632,0,0.003962901432595675
204,136633,0,0.0017278658236128893
205,136634,0,0.0017515464268632569
206,136635,0,0.012222251301040378
207,136636,0,0.012779245698508239
208,136637,0,0.003506053497332669
209,136638,1,0.9950847879386311
210,136639,0,0.004869975021639819
211,136640,0,0.01205173547977265
212,136641,0,0.0020444870215624365
213,136642,0,0.0020731449657232265
214,136643,0,0.036152248674408964
215,136644,0,0.0010784083566587974
216,136645,0,0.001153151326046173
217,136646,0,0.0008337511149120189
218,136647,0,0.010658614409256337
219,136648,0,0.01798252975637584
220,136649,0,0.002057242561346949
221,136650,0,0.005081539059999827
222,136651,0,0.001059916024334071
223,136652,1,0.9879784266714828
224,136653,0,0.0016819578551994184
225,136654,0,0.0018139007808876222
226,136655,0,0.005544230630200215
227,136656,0,0.0045307758207486625
228,136657,0,0.004220972827821411
229,136658,0,0.0017814096051802426
230,136659,0,0.0023620726184786396
231,136660,0,0.0017877061327054582
232,136661,0,0.004292316262875994
233,136662,0,0.011524421894497374
234,136663,0,0.002687423772683522
235,136664,0,0.017156853269298316
236,136665,0,0.0016622840409143953
237,136666,0,0.00047410019621784756
238,136667,0,0.016884480775793662
239,136668,0,0.003482231136427007
240,136669,0,0.0026706199974989102
241,136670,0,0.004855265647799964
242,136671,0,0.0019833037868325905
243,136672,0,0.00213940631214757
244,136673,0,0.001476739499022108
245,136674,0,0.0007320809074192367
246,136675,0,0.002993972204137705
247,136676,0,0.0030215830069048166
248,136677,0,0.0029273350291601705
249,136678,0,0.0014136541317115228
250,136679,0,0.0019032456279200085
251,136680,0,0.005848016976479083
252,136681,0,0.0019363584022662817
253,136682,0,0.001965504106409332
254,136683,0,0.0019806826016970365
255,136684,0,0.004717684471932938
256,136685,0,0.012578529888429975
257,136686,0,0.0028583944435966653
258,136687,0,0.004540813064939741
259,136688,0,0.005822620458465838
260,136689,0,0.006617882426546672
261,136690,0,0.003076111738008428
262,136691,0,0.013540115909054665
263,136692,0,0.0029442214613997824
264,136693,0,0.0008025038790645494
265,136694,0,0.0010067007547513852
266,136695,0,0.0019550008119027904
267,136696,0,0.006012785987674428
268,136697,0,0.0005964900251552903
269,136698,0,0.006364591386663561
270,136699,0,0.004167017894822314
271,136700,0,0.001473896033578895
272,136701,0,0.0024412529056569154
273,136702,0,0.0013719198563480765
274,136703,0,0.009050398988738943
275,136704,0,0.0007213162213435751
276,136705,0,0.0007592929770870007
277,136706,0,0.0015953196995522614
278,136707,0,0.003534976639631948
279,136708,0,0.010847034425577487
280,136709,0,0.00022123404268285213
281,136710,0,0.002172982590478846
282,136711,0,0.003847163337929486
283,136712,0,0.0005057773653126088
284,136713,0,0.002224262356764886
285,136714,0,0.010961769047151442
286,136715,0,0.0064384093942527545
287,136716,0,0.0017915509982510754
288,136717,0,0.005149576558699996
289,136718,0,0.015340894291916677
290,136719,0,0.002710095351956221
291,136720,0,0.00023122462245509252
292,136721,0,0.0020013825233896627
293,136722,0,0.0012951411213711031
294,136723,0,0.001990945207356793
295,136724,0,0.0021481369057439552
296,136725,0,0.002797057154198485
297,136726,0,0.0014478115741912104
298,136727,0,0.0016129067714924898
299,136728,0,0.00105233813199245
300,136729,0,0.003197467981677862
301,136730,0,0.0009245438518062497
302,136731,0,0.009651190575468097
303,136732,0,0.002579645452175643
304,136733,0,0.00191206736678301
305,136734,0,0.00199987055017551
306,136735,0,0.0014320114170424897
307,136736,0,0.002936166938016905
308,136737,0,0.0012933702922806765
309,136738,0,0.0019947040317574243
310,136739,0,0.006730443561327108
311,136740,0,0.002272796090015797
312,136741,0,0.01984132215277722
313,136742,0,0.0030511092398660977
314,136743,0,0.0028245243834251225
315,136744,0,0.002336586204433102
316,136745,0,0.006090437564144394
317,136746,0,0.002424352180623147
318,136747,0,0.001981525411204168
319,136748,0,0.0010946531256332379
320,136749,0,0.0008531819948253538
321,136750,0,0.003511976287104238
322,136751,0,0.002188412733408989
323,136752,0,0.0009664648394954783
324,136753,0,0.014389371292470286
325,136754,0,0.002537392705623068
326,136755,0,0.010186118022944664
327,136756,0,0.0011115203330693596
328,136757,0,0.008686515260828134
329,136758,0,0.0019016028822922922
330,136759,0,0.002093009184673096
331,136760,0,0.0015714981232050078
332,136761,0,0.001099610093787047
333,136762,0,0.024282897381854
334,136763,0,0.0030499940117736544
335,136764,0,0.0018163127349983296
336,136765,0,0.0033755409018393938
337,136766,0,0.003554365746135279
338,136767,0,0.0072590937271081145
339,136768,0,0.001498173911150252
340,136769,0,0.0021096164727235946
341,136770,0,0.002128386934046746
342,136771,0,0.004032084498611944
343,136772,0,0.014079780668278639
344,136773,0,0.0011905871173231632
345,136774,0,0.0015591266388369784
346,136775,0,0.010234447959223698
347,136776,0,0.0006521860473588194
348,136777,0,0.0017622697672633673
349,136778,0,0.002921182318968531
350,136779,0,0.002306498661704141
351,136780,0,0.0007426413998558643
352,136781,0,0.0056451823581186965
353,136782,0,0.002114229842015537
354,136783,0,0.00042096015179771476
355,136784,0,0.0013121151486013623
356,136785,0,0.0038806365013908527
357,136786,0,0.002747828947502287
358,136787,0,0.004747938830587888
359,136788,0,0.010829806725097242
360,136789,0,0.0022326959819772034
361,136790,0,0.0008459666295456014
362,136791,0,0.0025273512255225812
363,136792,0,0.004979680348425332
364,136793,0,0.0013852986208868763
365,136794,0,0.005383996139811455
366,136795,0,0.003796586331471907
367,136796,0,0.003304587673923574
368,136797,0,0.0034010127456524453
369,136798,0,0.005080610078882687
370,136799,0,0.003289165156297121
371,136800,0,0.002216438781606069
372,136801,0,0.0017145015778501956
373,136802,0,0.002694269574800109
374,136803,0,0.0017138923592921905
375,136804,0,0.0017043901171380385
376,136805,0,0.0033860798662284685
377,136806,0,0.0008316147064781161
378,136807,0,0.0021128083199741885
379,136808,0,0.00231578129452409
380,136809,0,0.001010458821466652
381,136810,0,0.005892589499741911
382,136811,0,0.007126436134616409
383,136812,0,0.0006866699544108358
384,136813,0,0.017915236366563916
385,136814,0,0.0031454448130129823
386,136815,0,0.0007216234224011304
387,136816,0,0.001008326767218267
388,136817,0,0.0012808284725567987
389,136818,0,0.0052847691165191875
390,136819,0,0.0008392453632940339
391,136820,0,0.00101123467348194
392,136821,0,0.001160729335481521
393,136822,0,0.0124859854735244
394,136823,0,0.001746400453573891
395,136824,0,0.0007632111706304336
396,136825,0,0.0018169269843175617
397,136826,1,0.9961707404345518
398,136827,0,0.00047110648029000666
399,136828,0,0.0012709481651628739
400,136829,0,0.004187239484053292
401,136830,0,0.002802628573809557
402,136831,0,0.001193674380669565
403,136832,0,0.0025675629191413613
404,136833,0,0.0009866965894627818
405,136834,1,0.9978515898225314
406,136835,0,0.0025710738542655278
407,136836,0,0.002373464785286513
408,136837,0,0.0019318008534107642
409,136838,0,0.0019971785665930898
410,136839,0,0.000834213368590528
411,136840,0,0.002800287999381864
412,136841,0,0.005051056384902016
413,136842,0,0.0028022765887508083
414,136843,0,0.001474192358302839
415,136844,0,0.0036542476767675394
416,136845,0,0.00261191673248298
417,136846,0,0.001971669607091094
418,136847,0,0.0008358625315108337
419,136848,0,0.0017204651557619296
420,136849,0,0.0026271722865050815
421,136850,0,0.0032207182752480544
422,136851,0,0.001776637425200789
423,136852,0,0.004182413813095595
424,136853,0,0.004960551437371517
425,136854,0,0.0020116964141822526
426,136855,0,0.003765914036985684
427,136856,0,0.019690551595268346
428,136857,0,0.003861928546923347
429,136858,0,0.002336041144934252
430,136859,0,0.0010784446267495514
431,136860,0,0.0015991870978471479
432,136861,0,0.0009877989183818762
433,136862,0,0.005446402066643548
434,136863,0,0.0007193037266129535
435,136864,0,0.0004688546063392192
436,136865,0,0.003088538561555712
437,136866,0,0.0031217558385771378
438,136867,0,0.007708932985201318
439,136868,0,0.001355600114462565
440,136869,0,0.0026306442098268383
441,136870,0,0.003298657028864626
442,136871,0,0.0010165268842612365
443,136872,0,0.0033651461547221763
444,136873,0,0.000984618175067496
445,136874,0,0.0006388838143553443
446,136875,0,0.0015478193080098236
447,136876,0,0.0011908688543097751
448,136877,0,0.003639901745764447
449,136878,0,0.0004707013663942409
450,136879,0,0.005715829172134864
451,136880,0,0.003282805512269338
452,136881,0,0.0028921622688144227
453,136882,0,0.0008841931734099387
454,136883,0,0.001067948078493384
455,136884,0,0.0019902539700169626
456,136885,0,0.016129609883095905
457,136886,0,0.0012089474296879843
458,136887,0,0.0018441360648813261
459,136888,0,0.005168159257883838
460,136889,0,0.002863019333624735
461,136890,0,0.0023699171703923686
462,136891,0,0.002519234580219307
463,136892,0,0.0016792079483441294
464,136893,0,0.00236398456930387
465,136894,0,0.0007407876696140029
466,136895,0,0.001869880826197394
467,136896,0,0.0011706256978518859
468,136897,0,0.005044716736417376
469,136898,0,0.0021725175143691485
470,136899,0,0.0018330683393775415
471,136900,0,0.0017319619968799416
472,136901,0,0.0020773342074373725
473,136902,0,0.00171327045125524
474,136903,0,0.0007424945204197909
475,136904,0,0.0030587759857856355
476,136905,0,0.0020208205712877684
477,136906,0,0.0009060471863033188
478,136907,0,0.002317390598646907
479,136908,0,0.0014234585506967348
480,136909,0,0.0019521280067977562
481,136910,0,0.003484149323757349
482,136911,0,0.004418634214064997
483,136912,0,0.006967941392021253
484,136913,0,0.007085411517520553
485,136914,0,0.0012578794095251733
486,136915,0,0.003156592574888014
487,136916,0,0.0011895992716700987
488,136917,0,0.002426850909911727
489,136918,0,0.00104062293569648
490,136919,0,0.002531472322877558
491,136920,0,0.0012133962295614337
492,136921,0,0.008606233082356767
493,136922,0,0.0015495355549581488
494,136923,0,0.0012445661867383675
495,136924,0,0.00117134205719785
496,136925,0,0.0005292277131039102
497,136926,0,0.0007521032725693514
498,136927,0,0.0018282538609711828
499,136928,0,0.0021207131137273767
500,136929,0,0.0033509868008442818
501,136930,0,0.0025191738867847277
502,136931,0,0.010919579871869603
503,136932,0,0.006296924746080088
504,136933,0,0.0017432136609560511
505,136934,0,0.0033234406508323997
506,136935,0,0.0013536315233182881
507,136936,0,0.0053814651496187456
508,136937,0,0.0009072128118453951
509,136938,0,0.001124577451282515
510,136939,0,0.0012089698550267237
511,136940,0,0.001970120632940568
512,136941,0,0.01295957872020352
513,136942,0,0.0014545288983577236
514,136943,0,0.00166964196494621
515,136944,0,0.06716885867340396
516,136945,0,0.007314292650122321
517,136946,0,0.004734276652141122
518,136947,0,0.003477198276080075
519,136948,0,0.0008381226607534715
520,136949,0,0.004152806186764585
521,136950,0,0.0018785818846789666
522,136951,0,0.0026301779352886218
523,136952,0,0.0008911855024601883
524,136953,0,0.0022157297704790487
525,136954,0,0.0004416389070636875
526,136955,0,0.0015107215783190422
527,136956,0,0.0011911593598913828
528,136957,0,0.002271413670890288
529,136958,0,0.0028898587050170455
530,136959,0,0.0023882958166143095
531,136960,1,0.9950399350599944
532,136961,0,0.00663922484676049
533,136962,0,0.00229391980539197
534,136963,0,0.007549713549751959
535,136964,0,0.004361243310068872
536,136965,0,0.010598740652000222
537,136966,0,0.010676322973819263
538,136967,0,0.002393816428985996
539,136968,0,0.010434693397610682
540,136969,0,0.0006846519352678981
541,136970,0,0.0056832237707560955
542,136971,0,0.004378196029949927
543,136972,0,0.003790731389798477
544,136973,0,0.004826934449274731
545,136974,0,0.0005731827545094162
546,136975,0,0.006890716106572582
547,136976,0,0.0015190969774606716
548,136977,0,0.003740508666459093
549,136978,0,0.001973469880853095
550,136979,0,0.0011274966518281999
551,136980,0,0.000763524469642641
552,136981,0,0.0012507350531269109
553,136982,0,0.0028143241018456842
554,136983,0,0.001344545484867389
555,136984,0,0.0018612161133622987
556,136985,0,0.011910697994187812
557,136986,0,0.002004014030704863
558,136987,0,0.005054079804678489
559,136988,0,0.002404678132565396
560,136989,0,0.002962096713201275
561,136990,0,0.0005632009227864654
562,136991,0,0.0018199660896914217
563,136992,0,0.0008075138054405513
564,136993,0,0.0011441044959129545
565,136994,0,0.00575784485221948
566,136995,0,0.014875455553655548
567,136996,0,0.0024583806689013193
568,136997,0,0.004666420808623152
569,136998,0,0.0030407742984693113
570,136999,0,0.0029267143166289413
571,137000,0,0.01831481908872098
572,137001,0,0.001770077437083432
573,137002,0,0.003121618855823098
574,137003,0,0.002931860139123208
575,137004,0,0.039175746606958585
576,137005,1,0.9995300394821852
577,137006,0,0.0005025248683929191
578,137007,0,0.0017752984270922657
579,137008,0,0.003537631382765137
580,137009,0,0.010126749689185735
581,137010,0,0.005396026132376893
582,137011,0,0.004259158995018721
583,137012,0,0.013713230150893907
584,137013,0,0.004742310370951501
585,137014,0,0.0009274844738497829
586,137015,0,0.008612363324778707
587,137016,0,0.004682746627605084
588,137017,0,0.0011789845814381094
589,137018,0,0.0018701731330696227
590,137019,0,0.0015184513950914408
591,137020,0,0.030068930077253538
592,137021,0,0.008850072459150076
593,137022,0,0.0008736020313088093
594,137023,0,0.0015175305089668205
595,137024,0,0.002690793509717816
596,137025,0,0.0009640225399867635
597,137026,0,0.012570714496830915
598,137027,0,0.0028156280533794343
599,137028,0,0.001591702166776682
600,137029,0,0.0010895323797175814
601,137030,0,0.007870056585170268
602,137031,0,0.006740427033307055
603,137032,0,0.00426391497139787
604,137033,0,0.004540254871234926
605,137034,0,0.005108880063820728
606,137035,0,0.012861643902067578
607,137036,0,0.004142425944500436
608,137037,1,0.9928684166140515
609,137038,0,0.004175447686448164
610,137039,0,0.001491962453190451
611,137040,0,0.001075651591676618
612,137041,0,0.00798295237417236
613,137042,0,0.0007662239251743113
614,137043,0,0.0023387522520433115
615,137044,0,0.0013037320106510596
616,137045,0,0.0012350385863806631
617,137046,0,0.0013728869417198304
618,137047,0,0.0021367597910458866
619,137048,0,0.004353910284904839
620,137049,0,0.006164662713944287
621,137050,0,0.0006713244954218354
622,137051,0,0.002901250198666001
623,137052,0,0.007584094571559358
624,137053,0,0.0023494695301628987
625,137054,0,0.0015143546508931166
626,137055,0,0.002719253398714676
627,137056,0,0.0012616785142034012
628,137057,0,0.001264226928676215
629,137058,0,0.0022802099721714246
630,137059,0,0.006405127411576577
631,137060,0,0.0008293722956435583
632,137061,0,0.001200735759597339
633,137062,0,0.008861484074943592
634,137063,0,0.004542477505647342
635,137064,0,0.004666347176526384
636,137065,0,0.011211301395624125
637,137066,0,0.004818147331188539
638,137067,0,0.001338897328642486
639,137068,0,0.0019090900248248447
640,137069,0,0.002740939033661999
641,137070,0,0.00318252585910916
642,137071,0,0.002113618250772845
643,137072,0,0.0008938347924482365
644,137073,0,0.0020460620905108037
645,137074,0,0.005865833972387099
646,137075,0,0.0032997293353779662
647,137076,0,0.0007458332676436541
648,137077,0,0.0023911012117988507
649,137078,0,0.0018133445977552782
650,137079,0,0.0039995620530742446
651,137080,0,0.00420476248575956
652,137081,0,0.0043349542934373615
653,137082,0,0.0014817525414228911
654,137083,0,0.00040479841695668223
655,137084,0,0.0022567056919420413
656,137085,0,0.005636772645141927
657,137086,0,0.005622868467283377
658,137087,0,0.001472104285504316
659,137088,0,0.011511300601608624
660,137089,0,0.0015262984755798014
661,137090,0,0.0024218851676758016
662,137091,0,0.000867827699586369
663,137092,0,0.008686550912650063
664,137093,0,0.006174196441025814
665,137094,0,0.012737137155336493
666,137095,0,0.003805006782790167
667,137096,0,0.0010464406321905016
668,137097,0,0.00823914851455661
669,137098,0,0.005411234524265293
670,137099,0,0.003229597712977035
671,137100,0,0.0013278272637437182
672,137101,0,0.0027146395747293297
673,137102,0,0.005358336443005265
674,137103,0,0.009495765134724181
675,137104,0,0.0006424697259489789
676,137105,0,0.0012513063088148188
677,137106,0,0.020926971035746308
678,137107,0,0.002419323295666093
679,137108,0,0.00150331182659457
680,137109,0,0.0018548386914604771
681,137110,0,0.009836959214545998
682,137111,0,0.01722217224759451
683,137112,1,0.9833379199211029
684,137113,0,0.014332435863239266
685,137114,0,0.0010050799168268485
686,137115,0,0.0006708717425257633
687,137116,0,0.005263014831572173
688,137117,0,0.0010848402789334379
689,137118,0,0.0024440998653755203
690,137119,0,0.010491149263632074
691,137120,0,0.0017590911951157792
692,137121,0,0.0010557550284269056
693,137122,0,0.004878165996051904
694,137123,0,0.0020597667674541165
695,137124,0,0.013110088678233977
696,137125,0,0.000905654480257145
697,137126,0,0.0007464507839237973
698,137127,0,0.0038321199117621976
699,137128,0,0.0012642884885696259
700,137129,0,0.0018529916669999316
701,137130,0,0.001708919089180536
702,137131,0,0.0026479153067803236
703,137132,0,0.001778531745821225
704,137133,0,0.0014477894676328759
705,137134,0,0.012268992459264053
706,137135,0,0.005611315256696368
707,137136,0,0.0008813815417310339
708,137137,0,0.0008706792320071564
709,137138,0,0.0031046574347536144
710,137139,0,0.0010882746769838706
711,137140,0,0.008521181409202407
712,137141,0,0.0017092233720531894
713,137142,0,0.0023885668286977944
714,137143,0,0.0018935066627086697
715,137144,0,0.001576497274235458
716,137145,0,0.0008261280021529951
717,137146,0,0.0028146929430591127
718,137147,0,0.0006067428950645883
719,137148,0,0.007166499681046217
720,137149,0,0.002316771034708412
721,137150,0,0.005301217627883311
722,137151,0,0.0013523929321020871
723,137152,0,0.003606025479362939
724,137153,0,0.018677634954749167
725,137154,0,0.0039000528034447346
726,137155,0,0.002885951585453674
727,137156,0,0.006816890328960451
728,137157,0,0.003702320167490496
729,137158,0,0.0012466385320467537
730,137159,0,0.002966770743794668
731,137160,0,0.002935150915823193
732,137161,0,0.0020714900888236724
733,137162,0,0.0031161883144474214
734,137163,0,0.0006491675130239378
735,137164,0,0.0024216784195253676
736,137165,0,0.003382732057561035
737,137166,0,0.002501049814624647
738,137167,0,0.004122203624577475
739,137168,0,0.0028815832483049635
740,137169,0,0.003868273947675073
741,137170,0,0.0015763998135121492
742,137171,0,0.0023398088094736774
743,137172,0,0.0011556297846646829
744,137173,0,0.0036006546908564085
745,137174,0,0.0004593599194626703
746,137175,0,0.004164105483215875
747,137176,0,0.0017382416170615156
748,137177,0,0.004646336963401874
749,137178,0,0.0016668287269546054
750,137179,0,0.003062572933961555
751,137180,0,0.0009975616870250533
752,137181,0,0.0030109846612996253
753,137182,0,0.009519354979929472
754,137183,0,0.002078913081132463
755,137184,0,0.002208219290187532
756,137185,0,0.004190118882174668
757,137186,0,0.002500926949858861
758,137187,0,0.0009986461853965893
759,137188,0,0.008684807140381504
760,137189,0,0.008808061437643202
761,137190,0,0.001421011764740855
762,137191,0,0.0019652065005389425
763,137192,0,0.4429534034050035
764,137193,0,0.0013233210293044765
765,137194,0,0.001622652006899682
766,137195,0,0.014688245124806194
767,137196,0,0.005099056129404313
768,137197,0,0.002647020428075059
769,137198,0,0.007934037949119115
770,137199,0,0.0006779949493113724
771,137200,0,0.0013149496937458545
772,137201,0,0.005731015012817613
773,137202,0,0.004606027011626866
774,137203,0,0.0013728793530920344
775,137204,0,0.0005571500149511628
776,137205,0,0.0020712397708850224
777,137206,0,0.001096733201699104
778,137207,0,0.006423651519346976
779,137208,0,0.006375720528038883
780,137209,0,0.0010487159767167608
781,137210,0,0.0025350604860382717
782,137211,0,0.0022363395964485906
783,137212,0,0.0056451692279226315
784,137213,0,0.0019615235668782923
785,137214,0,0.0011861063404787384
786,137215,0,0.004665888337542637
787,137216,0,0.006298972697570262
788,137217,0,0.0029946619357580904
789,137218,0,0.005962808213905468
790,137219,0,0.0017719765527057696
791,137220,0,0.004986062499593102
792,137221,0,0.004335546498084031
793,137222,0,0.006120822853508071
794,137223,0,0.0016921750092528198
795,137224,0,0.002804075033963864
796,137225,0,0.0006407688944322714
797,137226,0,0.001504598656870711
798,137227,0,0.0018666661558991182
799,137228,0,0.008849752013048775
800,137229,0,0.0029250519161888103
801,137230,0,0.0007611030722015821
802,137231,0,0.005284662021981466
803,137232,0,0.001266064763034739
804,137233,0,0.003143436083094925
805,137234,0,0.0011403563256924187
806,137235,0,0.0014489707296697794
807,137236,0,0.0012269766271501739
808,137237,0,0.0010121909525740765
809,137238,0,0.0013618030063174903
810,137239,0,0.0030974748264776795
811,137240,0,0.0011317663626928428
812,137241,0,0.00828072124032515
813,137242,0,0.008517495631477143
814,137243,0,0.003534609353222328
815,137244,0,0.008256868780709792
816,137245,0,0.01106567111387995
817,137246,0,0.004527135152944747
818,137247,0,0.0009308660706339963
819,137248,0,0.0018277832463365602
820,137249,0,0.009783606467030938
821,137250,0,0.002345631611790338
822,137251,0,0.0037215920383484057
823,137252,0,0.002284476728061521
824,137253,0,0.001537418454107891
825,137254,0,0.000688367330749393
826,137255,0,0.006599229184455278
827,137256,0,0.006574117681547144
828,137257,0,0.0013848756846113167
829,137258,0,0.0008355987282394313
830,137259,0,0.0010500666434494562
831,137260,0,0.0050093822975807245
832,137261,0,0.0031684026897547766
833,137262,0,0.00352887485675983
834,137263,0,0.007268667695371485
835,137264,0,0.012536854023179594
836,137265,0,0.008040838248723196
837,137266,0,0.0014474061501879684
838,137267,0,0.0005628737363693192
839,137268,0,0.000712277237170872
840,137269,0,0.0014166778324758524
841,137270,0,0.0011250444483978073
842,137271,0,0.0010800093965728857
843,137272,0,0.019380450538519677
844,137273,0,0.0009265946316378788
845,137274,0,0.0013284515090957957
846,137275,0,0.002052998652898433
